invoice_date,supplier_avg_amount_90d,supplier_invoice_count_30d,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,payment_term_days,is_fraud
19-11-2023,6347.708913,20,0,0,1,60,0
16-12-2023,1852.54825,12,0,0,0,60,0
14-06-2023,6801.172157,22,0,0,1,60,0
19-08-2023,1270.090727,15,0,0,0,30,0
08-06-2023,5260.663056,17,0,0,0,90,0
24-09-2023,16131.21735,17,0,0,0,60,0
30-12-2023,6898.351905,13,0,0,1,30,0
01-06-2023,1716.031579,17,0,0,0,30,1
20-05-2023,5595.136571,17,0,0,0,30,0
04-12-2023,8103.668043,17,0,0,0,30,0
22-02-2023,7514.256667,13,0,0,0,60,0
26-12-2023,9769.59561,11,0,0,0,60,0
07-12-2023,3718.993429,13,0,0,0,30,0
30-12-2023,16284.18167,10,0,0,1,60,0
11-12-2023,1305.53,17,0,1,0,30,1
28-12-2023,1226.141591,16,0,0,0,90,0
29-03-2023,3934.839714,14,0,0,0,90,0
26-11-2023,26164.98556,14,0,0,0,30,1
05-07-2023,5970.027447,13,0,1,0,30,1
04-07-2023,2590.355652,20,0,0,0,30,0
07-12-2023,8096.684884,11,0,0,0,30,0
27-06-2023,6468.127273,14,0,0,1,60,0
29-05-2023,6319.375,8,0,1,0,90,1
24-04-2023,7025.32275,8,0,0,0,30,0
30-11-2023,8358.333333,6,0,0,1,30,0
03-02-2023,26747.71,8,0,0,0,30,0
21-02-2023,5315.876957,12,0,0,0,90,0
07-12-2023,2340.12383,18,0,0,0,30,0
19-04-2023,3423.026667,8,0,0,0,90,0
01-11-2023,7352.855217,15,0,0,1,60,0
10-03-2023,16526.11194,21,0,0,0,60,0
20-04-2023,4162.737222,13,0,1,0,30,1
10-05-2023,14692.38894,18,0,0,0,60,1
09-05-2023,2665.431935,12,0,0,1,60,1
24-01-2023,15550.5625,12,0,0,0,60,0
27-11-2023,1885.785769,9,0,0,0,30,0
17-02-2023,2835.275,13,0,0,0,30,0
18-07-2023,11617.59568,12,0,0,1,30,0
05-12-2023,3870.911,16,0,0,0,60,0
06-02-2023,10128.58176,15,0,0,0,30,0
07-04-2023,10694.82898,16,0,0,0,30,0
23-12-2023,9384.564634,11,0,0,0,90,0
31-05-2023,3633.087568,13,0,0,0,30,0
10-10-2023,11013.99486,9,0,0,1,30,0
18-02-2023,11406.616,10,0,1,0,30,1
22-12-2023,6305.816857,11,0,0,0,30,0
18-05-2023,3911.147805,17,0,0,1,90,0
12-10-2023,3585.587568,18,0,0,0,60,0
12-01-2023,7470.89625,8,0,0,1,30,0
04-04-2023,2253.541957,17,0,1,1,30,1
06-10-2023,22029.50091,10,0,0,1,30,0
26-01-2023,1915.522,10,0,0,1,30,0
05-05-2023,11940.89907,9,0,0,0,60,1
11-11-2023,10724.47421,13,0,0,0,30,0
07-07-2023,3111.037941,14,0,0,0,90,0
18-11-2023,2989.806304,15,0,0,0,30,0
02-09-2023,2797.521538,18,0,0,0,30,0
07-12-2023,11631.786,14,0,1,1,30,1
25-07-2023,6018.687105,12,0,0,0,60,0
15-10-2023,5071.338611,11,0,0,1,30,1
30-04-2023,3183.715957,20,0,1,1,90,1
25-06-2023,8153.29814,9,0,0,1,30,0
26-02-2023,14106.58536,15,0,1,0,30,1
09-12-2023,15952.69605,10,0,0,0,30,0
21-09-2023,7035.470488,12,0,0,0,30,0
10-07-2023,14491.67575,13,0,1,0,30,1
31-05-2023,24554.27976,10,0,0,0,30,0
01-10-2023,10966.50727,9,0,0,0,60,0
06-05-2023,24212.154,14,0,0,0,30,0
29-07-2023,4283.993684,16,0,0,0,30,0
04-03-2023,5814.506786,14,0,0,0,60,0
24-08-2023,9453.058788,13,0,0,0,60,0
20-08-2023,29027.87532,18,0,0,1,30,1
18-12-2023,9515.670857,10,0,0,0,60,0
10-02-2023,2088.002,12,0,0,0,30,0
05-02-2023,13766.30571,12,0,0,0,30,0
22-04-2023,10534.78657,16,0,1,0,30,1
23-10-2023,8475.95,8,0,1,0,60,1
05-12-2023,5035.88,15,0,0,1,30,0
23-03-2023,2210.740789,15,0,0,1,60,0
14-05-2023,2717.9412,9,0,0,1,30,0
16-12-2023,2172.228222,17,0,1,1,60,1
31-12-2023,4877.389211,11,0,0,0,30,0
04-03-2023,5435.17931,19,0,0,1,30,0
27-07-2023,4144.745429,14,0,1,0,60,1
17-06-2023,3040.079032,9,0,0,0,30,0
06-02-2023,2700.692778,15,0,0,0,60,0
22-12-2023,20692.97132,17,0,1,0,60,1
19-12-2023,10275.75697,12,0,0,0,30,0
05-09-2023,5275.988684,16,0,0,0,30,0
21-12-2023,3864.277568,12,0,0,1,30,0
12-07-2023,8768.482308,7,0,0,0,60,0
21-05-2023,4913.9905,15,0,0,0,60,0
02-07-2023,2408.639487,18,0,1,1,30,1
08-10-2023,4925.058846,6,0,0,0,30,0
14-04-2023,18540.07942,16,0,0,0,30,0
12-01-2023,4887.245714,7,0,0,1,30,0
27-09-2023,8440.17675,12,0,0,0,30,0
15-02-2023,3926.328182,14,0,0,0,30,1
23-11-2023,10099.94706,11,0,0,1,30,0
10-07-2023,6138.1738,12,0,0,0,60,0
20-09-2023,3660.21973,11,0,0,0,30,0
27-08-2023,3610.014848,8,0,0,1,60,0
30-12-2023,11732.84907,12,0,1,1,30,1
22-08-2023,10152.57205,21,0,1,0,30,1
25-04-2023,3722.162927,14,0,0,0,90,0
25-03-2023,2463.222941,15,0,0,1,30,0
17-09-2023,5213.158333,10,0,0,0,30,0
24-02-2023,2621.852917,12,0,0,0,30,0
16-05-2023,4803.240667,13,0,1,1,90,1
21-08-2023,5757.781714,14,0,0,0,30,0
02-02-2023,4487.614,15,0,0,1,60,0
07-11-2023,3208.2645,15,0,0,0,30,0
20-06-2023,20413.12286,12,0,0,1,30,0
25-07-2023,13036.69289,12,0,0,0,60,0
25-06-2023,9158.306512,15,0,0,0,30,0
20-10-2023,10506.53136,13,0,0,0,30,0
27-04-2023,6851.278485,11,0,0,1,60,0
19-02-2023,3253.646,9,0,0,1,60,0
09-09-2023,6873.136222,12,0,0,1,30,0
10-07-2023,4489.258857,15,0,0,0,30,0
23-10-2023,5936.98186,14,0,0,0,60,0
09-12-2023,2915.747027,10,0,0,1,30,0
18-11-2023,7918.033333,8,0,0,1,30,0
07-05-2023,3434.059722,12,0,0,1,30,0
22-01-2023,4075.39625,16,0,0,0,60,0
10-09-2023,2401.771579,10,0,0,1,30,1
23-03-2023,16924.22821,11,0,1,0,60,1
16-05-2023,2524.818378,8,0,0,0,60,0
08-11-2023,6331.983871,5,0,0,0,90,0
28-08-2023,4221.710513,15,0,0,0,30,1
16-12-2023,4825.802821,7,0,0,1,60,1
21-01-2023,77173.05,6,0,1,0,30,1
29-10-2023,5534.172424,9,0,0,0,60,0
08-05-2023,6384.220882,7,0,0,0,60,0
28-03-2023,8650.633871,6,0,1,1,30,1
22-09-2023,13122.19615,17,0,0,0,30,0
04-12-2023,5983.513243,12,0,0,0,30,0
11-04-2023,2951.945278,13,0,1,0,60,1
11-11-2023,3127.986591,15,0,0,0,60,0
06-08-2023,5128.954324,9,0,0,0,30,1
21-09-2023,23227.27795,12,0,0,1,30,1
12-05-2023,6780.997586,10,0,0,0,30,0
30-01-2023,1530.85,8,0,0,1,60,0
19-07-2023,5462.694255,18,0,0,0,60,0
24-05-2023,15787.94974,11,0,1,0,30,1
20-11-2023,9241.070294,14,0,0,1,30,0
13-12-2023,3095.569524,16,0,0,0,30,0
23-01-2023,34637.36333,9,0,1,0,90,1
05-09-2023,19862.74294,11,0,1,0,60,1
01-12-2023,6206.571613,11,0,0,0,60,0
05-02-2023,4606.005385,13,0,0,0,30,0
14-12-2023,2988.600345,6,0,0,0,60,0
03-10-2023,3795.75,12,0,1,0,30,1
06-01-2023,4317.53,3,0,0,0,30,0
28-12-2023,20737.7875,15,0,0,0,30,0
14-08-2023,6810.098966,12,0,0,0,30,0
08-02-2023,12389.40762,17,0,0,0,60,1
10-04-2023,6483.039355,13,0,0,0,30,1
06-08-2023,7214.822414,8,0,0,0,90,0
28-06-2023,6159.547619,20,0,0,1,60,0
24-10-2023,2775.685278,12,0,1,1,30,1
06-07-2023,16576.94146,15,0,0,0,60,0
15-02-2023,8459.153077,15,0,0,0,30,0
29-12-2023,4898.961389,17,0,0,0,30,0
29-04-2023,9040.918611,14,0,0,0,30,0
03-09-2023,7021.593256,12,0,0,0,30,0
01-09-2023,12362.555,11,0,0,0,60,0
17-02-2023,6073.18087,14,0,0,0,30,0
24-02-2023,2203.282857,13,0,1,0,30,1
19-11-2023,9713.402791,17,0,0,0,30,0
16-09-2023,18111.10175,14,0,0,0,30,1
06-05-2023,9349.315,11,0,0,0,30,0
05-04-2023,8355.06925,10,0,0,1,30,0
23-09-2023,7164.558387,16,0,0,1,60,0
19-07-2023,1254.364444,9,0,0,1,60,0
03-10-2023,2865.437241,12,0,0,1,30,0
31-07-2023,3117.275526,15,0,0,0,30,0
18-05-2023,8586.824375,18,0,0,0,90,0
14-11-2023,1264.783182,14,0,0,0,60,0
06-07-2023,11621.88738,12,0,0,0,90,0
18-11-2023,4275.000625,10,0,0,0,60,0
25-12-2023,6250.074483,10,0,0,0,30,0
26-12-2023,13731.64424,13,0,0,0,30,0
09-09-2023,5587.003913,17,0,0,0,30,0
06-07-2023,1845.295556,10,0,0,1,30,0
24-11-2023,14469.1178,14,0,0,0,60,0
18-02-2023,1705.427727,10,0,0,0,60,0
18-10-2023,6951.31,13,0,0,1,30,0
22-12-2023,6361.085278,7,0,0,0,30,0
22-02-2023,7802.245455,16,0,0,0,60,0
06-09-2023,2363.015,10,0,0,0,30,0
09-12-2023,4918.526667,6,0,0,1,30,1
15-03-2023,1740.53303,11,0,1,1,60,1
13-12-2023,16922.85646,19,0,0,1,30,0
14-12-2023,11762.96,10,0,0,1,30,1
14-10-2023,18890.86143,17,0,0,0,30,0
06-02-2023,26433.64714,21,0,0,0,30,0
04-05-2023,2907.070213,14,0,0,1,60,0
07-12-2023,3950.801622,10,0,0,0,30,0
03-12-2023,12615.31389,12,0,0,1,90,0
10-05-2023,16621.58488,12,0,0,0,30,1
09-09-2023,7649.425,13,0,0,1,30,0
16-06-2023,25490.87972,9,0,0,0,30,0
30-06-2023,5235.094412,15,0,0,0,30,0
04-07-2023,8906.770541,19,0,0,0,30,0
19-04-2023,4750.607368,15,0,0,0,30,1
28-09-2023,3000.531429,13,0,0,1,90,0
17-10-2023,5015.949231,11,0,0,0,30,0
09-02-2023,871.445625,10,0,1,0,60,1
17-10-2023,6228.32225,15,0,0,0,30,0
21-08-2023,5182.768049,15,0,0,1,60,0
27-01-2023,7183.393,10,0,0,0,60,0
29-06-2023,2715.769767,18,0,0,0,30,0
08-10-2023,13817.8955,13,0,0,0,60,0
30-08-2023,3277.039189,20,0,0,0,60,0
17-09-2023,11481.84632,11,0,0,1,30,0
10-12-2023,6807.732381,12,0,0,0,30,0
15-02-2023,3054.47125,21,0,0,0,90,0
04-12-2023,6593.186341,16,0,0,0,60,0
12-05-2023,15834.20396,14,0,0,0,30,0
05-12-2023,1441.081395,12,0,0,0,30,1
20-01-2023,4032.857778,9,0,1,0,90,1
11-10-2023,4073.582326,20,0,1,0,30,1
09-07-2023,13658.47063,14,0,0,0,30,0
15-03-2023,10464.96077,11,0,1,1,90,1
31-01-2023,3759.036923,13,0,0,0,60,0
11-08-2023,8604.999412,10,0,0,0,30,0
24-06-2023,2082.351351,11,0,0,0,30,0
18-04-2023,3257.350732,15,0,0,0,30,0
21-03-2023,4997.920732,16,0,0,0,30,0
18-03-2023,22620.69778,10,0,0,0,30,0
27-04-2023,11744.44333,15,0,0,1,30,0
01-08-2023,8115.173,18,0,0,0,30,0
05-01-2023,4947.99,1,0,0,0,30,0
30-07-2023,4710.43875,13,0,1,0,30,1
07-06-2023,6365.117586,8,0,0,1,60,0
17-08-2023,3494.106216,11,0,1,0,30,1
25-05-2023,36342.27378,11,0,0,0,30,1
10-04-2023,13612.11618,14,0,0,0,30,0
17-12-2023,2659.994359,13,0,0,0,30,0
25-07-2023,7251.968462,7,0,0,1,30,0
12-06-2023,5771.953962,8,0,0,0,30,1
04-03-2023,3440.678148,10,0,0,0,60,1
17-05-2023,9865.236102,22,0,1,1,60,1
05-10-2023,4788.976667,8,0,1,1,30,1
22-08-2023,4062.325946,15,0,0,0,30,0
16-01-2023,6912.465,8,0,0,1,30,0
05-10-2023,11127.87484,11,0,0,0,30,0
01-03-2023,12051.88786,10,0,0,0,30,0
14-03-2023,9636.652105,17,0,0,0,60,0
18-04-2023,1843.779783,12,0,0,0,30,0
18-03-2023,798.83725,20,0,0,1,30,0
12-11-2023,6641.510682,20,0,0,0,30,0
08-02-2023,5554.786,9,0,0,0,90,0
16-03-2023,1582.697143,7,0,0,0,60,0
30-07-2023,5751.559706,6,0,0,0,30,0
10-09-2023,7931.592973,9,0,0,0,90,0
25-06-2023,4653.661389,12,0,0,0,30,0
01-04-2023,12382.76107,9,0,0,0,30,0
20-04-2023,6445.4,12,0,0,0,30,0
08-08-2023,5152.466842,15,0,0,1,30,0
03-02-2023,5173.943529,15,0,0,0,30,0
22-01-2023,4567.117143,7,0,0,0,60,0
20-05-2023,3796.253415,14,0,0,0,60,0
30-10-2023,2112.372424,9,0,0,0,30,0
29-05-2023,9653.142162,8,0,0,0,60,0
25-04-2023,3467.900541,11,0,0,0,60,0
29-11-2023,3280.129091,9,0,0,0,60,0
02-09-2023,4407.802895,10,0,0,0,30,0
03-01-2023,5066.48,5,0,0,0,30,0
05-09-2023,6564.358788,9,0,1,0,90,1
10-08-2023,3848.980476,13,0,0,0,60,0
01-02-2023,1782.656667,12,0,0,0,30,0
29-08-2023,11473.38844,10,0,0,0,30,1
08-09-2023,8454.402941,11,0,0,0,30,0
26-04-2023,9091.9145,13,0,0,0,60,0
10-04-2023,2276.082941,10,0,0,0,30,0
28-08-2023,14105.86317,18,0,0,0,90,0
05-02-2023,20953.20667,12,0,0,1,90,0
15-08-2023,2021.014063,7,0,0,0,30,0
16-07-2023,12018.23,9,0,0,0,60,0
06-12-2023,1110.489268,23,0,0,1,30,1
24-02-2023,5061.580455,13,0,0,0,90,0
06-05-2023,17930.6803,12,0,0,0,30,0
19-08-2023,4294.985161,8,0,0,0,30,0
25-09-2023,2357.889355,12,0,0,1,30,0
06-10-2023,13492.57088,12,0,0,0,30,0
01-08-2023,8309.9325,6,0,0,0,30,1
05-12-2023,3921.950364,25,0,0,0,30,0
30-03-2023,12495.9103,14,0,0,0,60,0
04-05-2023,2508.046176,7,0,0,1,60,0
10-09-2023,13935.09641,16,0,1,0,60,1
01-04-2023,2094.042414,10,0,0,0,30,0
03-10-2023,2770.817778,18,0,0,0,60,0
26-04-2023,4890.460698,23,0,0,0,60,0
04-05-2023,8754.732941,13,0,0,1,60,0
30-01-2023,8704.664444,9,0,0,0,30,0
26-11-2023,4940.40225,13,0,0,0,30,0
01-12-2023,17856.02391,18,0,0,0,30,0
02-11-2023,6092.332941,12,0,0,1,30,0
29-03-2023,4426.059429,12,0,1,1,30,1
03-07-2023,3652.394865,14,0,0,0,30,0
21-11-2023,9650.514444,15,0,0,0,30,0
13-04-2023,8440.067838,15,0,0,0,30,0
13-04-2023,5729.468868,18,0,0,0,30,0
05-10-2023,5332.345833,12,0,0,1,90,0
18-04-2023,2927.312439,13,0,0,1,60,0
23-03-2023,6423.339583,9,0,0,0,30,0
10-08-2023,2696.842679,21,0,0,0,30,0
09-07-2023,15455.31167,10,0,0,0,60,0
01-01-2023,5945.06,1,0,0,0,30,0
29-06-2023,15233.73818,14,0,1,0,90,1
22-11-2023,7646.264286,8,0,0,0,60,0
29-10-2023,7714.272143,9,0,0,0,30,0
30-12-2023,4096.8948,7,0,0,0,30,0
10-08-2023,8989.939714,13,0,0,0,30,0
22-02-2023,1265.73,9,0,0,0,60,0
27-10-2023,9948.153846,14,0,0,0,60,0
27-04-2023,2966.606857,12,0,1,1,60,1
02-07-2023,18929.40816,14,0,0,1,90,1
14-08-2023,2571.228,5,0,0,0,60,0
27-07-2023,11805.13857,12,0,0,1,30,1
21-07-2023,4970.663333,17,0,0,0,30,0
10-01-2023,16445.53,4,0,0,0,60,0
10-02-2023,5623.351538,11,0,0,0,30,0
19-04-2023,9625.587273,13,0,0,0,30,0
20-01-2023,4850.766667,9,0,0,1,90,0
22-12-2023,5711.784706,6,0,0,1,30,0
27-03-2023,4416.048974,18,0,0,1,30,0
01-12-2023,6276.250811,7,0,0,0,60,0
27-11-2023,3158.571351,13,0,0,0,30,0
27-08-2023,2559.153077,16,0,0,0,30,0
10-10-2023,10033.81814,12,0,0,0,90,0
04-11-2023,11789.6575,16,0,0,0,30,0
31-01-2023,3673.201429,7,0,0,0,60,0
06-09-2023,9154.539394,7,0,0,1,30,0
08-12-2023,6241.235897,17,0,0,0,30,0
03-10-2023,5528.885238,11,0,0,1,30,1
23-01-2023,9136.604167,12,0,0,0,30,0
22-11-2023,2770.575957,13,0,1,0,30,1
26-11-2023,2910.871463,20,0,0,1,60,0
22-02-2023,5590.5665,8,0,0,0,30,0
11-02-2023,4695.772778,15,0,1,0,30,0
02-11-2023,9381.483488,17,0,0,1,30,1
01-12-2023,7344.785217,10,0,1,0,30,1
17-04-2023,15662.10756,13,0,0,0,30,0
04-07-2023,6026.143214,11,0,0,0,60,0
03-10-2023,9682.47,8,0,0,0,30,0
09-05-2023,2068.017353,17,0,0,0,60,0
12-01-2023,4865.8725,4,0,0,0,30,0
23-06-2023,2101.657353,14,0,1,0,90,1
14-10-2023,3000.834231,9,0,0,0,30,0
16-08-2023,5618.062222,15,0,0,1,30,0
06-05-2023,2284.31425,9,0,0,0,30,0
17-12-2023,9595.224444,12,0,0,1,30,0
05-04-2023,7461.10175,13,0,0,0,30,1
15-06-2023,10313.325,10,0,1,1,30,1
23-05-2023,2249.712051,14,0,1,0,30,1
26-10-2023,5383.393871,11,0,0,0,30,1
10-04-2023,3373.259524,12,0,0,0,30,0
04-01-2023,4368.2,2,0,0,0,30,0
05-01-2023,7759.28,1,0,0,1,90,0
26-04-2023,6958.245278,15,0,0,0,30,1
12-02-2023,5361.418,16,0,0,1,30,0
30-04-2023,1214.915,22,0,0,0,30,0
19-01-2023,7774.310909,11,0,0,0,30,0
16-08-2023,5868.068947,10,0,0,0,30,0
21-01-2023,4482.72,5,0,0,0,60,0
09-01-2023,1595.15125,8,0,0,0,30,1
07-08-2023,14896.68634,18,0,0,0,30,0
29-06-2023,15617.94313,10,0,0,0,30,0
09-11-2023,9061.501111,11,0,0,1,30,0
20-11-2023,2960.543478,22,0,0,1,90,0
30-09-2023,6513.858222,13,0,0,0,30,0
09-08-2023,9486.113438,11,0,0,0,30,0
22-12-2023,1169.311739,6,0,1,1,60,1
11-03-2023,3398.356316,18,0,0,1,30,0
15-02-2023,2361.62,6,0,0,0,30,0
27-09-2023,2490.744634,14,0,0,1,60,0
28-10-2023,4187.467931,10,0,0,0,60,0
10-12-2023,7862.81325,19,0,0,0,30,0
12-08-2023,11490.28938,10,0,0,0,60,1
19-04-2023,4682.921875,11,0,0,0,30,0
18-03-2023,3367.714286,14,0,0,0,30,0
19-01-2023,1785.577273,11,0,0,0,30,0
11-12-2023,12125.77263,13,0,0,0,30,0
07-12-2023,3381.01,15,0,0,0,30,0
17-07-2023,19712.74375,10,0,0,0,30,0
07-09-2023,11595.16111,5,0,0,0,60,0
03-07-2023,8912.700732,13,0,0,0,30,0
25-05-2023,2951.027,9,0,0,0,30,0
30-08-2023,3693.05027,17,0,0,1,30,0
06-04-2023,5247.256818,15,0,1,0,30,1
07-08-2023,3279.886765,10,0,0,1,60,0
05-12-2023,2398.710811,9,0,1,0,60,1
12-03-2023,15368.6572,11,0,0,0,60,0
12-10-2023,16954.0413,16,0,1,0,30,1
13-03-2023,9088.330323,17,0,0,1,30,0
19-12-2023,4495.546944,9,0,0,1,30,0
19-08-2023,9772.574762,18,0,0,0,90,1
12-02-2023,4032.368125,10,0,0,0,60,0
24-09-2023,8873.231143,12,0,0,1,30,0
02-04-2023,5975.823667,11,0,0,1,60,0
04-05-2023,8458.141852,12,0,0,1,30,0
09-06-2023,9794.237838,14,0,0,0,60,0
15-12-2023,5192.353939,13,0,0,0,60,0
06-06-2023,12232.44324,9,0,0,1,30,0
26-05-2023,5015.127586,13,0,0,0,30,0
21-11-2023,1922.109706,13,0,0,1,30,0
10-12-2023,4785.684615,15,0,0,0,30,0
07-02-2023,18324.92929,10,0,0,0,60,0
19-06-2023,4575.69275,15,0,0,0,30,0
25-04-2023,11842.32464,12,0,1,0,30,1
31-12-2023,7080.5985,13,0,1,1,30,1
01-06-2023,1972.989714,13,0,0,0,30,0
05-04-2023,12116.29359,11,0,0,0,30,0
21-04-2023,5754.407805,16,0,0,1,60,0
14-07-2023,8751.86975,11,0,1,0,30,1
20-08-2023,5249.606333,12,0,0,0,90,0
20-03-2023,7887.246,11,0,1,1,30,1
08-07-2023,3329.163226,13,0,0,0,60,0
21-01-2023,14147.25636,11,0,0,0,30,0
21-11-2023,8816.315319,19,0,0,0,30,0
06-11-2023,4208.920962,18,0,0,0,30,0
11-08-2023,9036.106875,16,0,0,1,30,0
24-04-2023,3100.082414,8,0,0,0,60,0
28-01-2023,23369.65,8,0,0,0,30,0
05-05-2023,5362.994063,13,0,0,0,90,0
18-09-2023,6586.406579,13,0,1,1,60,1
15-10-2023,9675.279737,11,0,0,0,30,0
25-05-2023,21367.3015,14,0,0,1,30,0
24-03-2023,6228.93129,13,0,0,0,30,0
06-04-2023,3064.200588,11,0,1,0,30,1
01-07-2023,13962.25846,14,0,0,0,30,1
07-10-2023,7872.055152,9,0,0,0,60,0
14-07-2023,3324.220857,14,0,0,0,90,0
20-08-2023,4954.19275,12,0,0,0,60,0
27-11-2023,14068.66465,15,0,1,0,60,0
15-03-2023,1529.651515,16,0,0,0,60,0
19-03-2023,6901.055806,13,0,0,0,30,0
30-11-2023,11511.29703,12,0,0,0,60,0
02-08-2023,9790.988649,6,0,1,0,30,1
30-12-2023,20023.15,12,0,0,0,60,1
16-09-2023,10753.20731,6,0,1,0,90,1
27-09-2023,16720.27452,15,0,0,0,60,0
23-09-2023,1697.537727,18,0,0,0,30,0
16-07-2023,12147.43088,14,0,0,0,30,0
20-10-2023,5419.87931,10,0,0,1,30,0
09-05-2023,23507.78722,18,0,0,0,30,0
02-08-2023,4735.588462,16,0,0,0,30,0
24-09-2023,6279.039565,6,0,0,1,60,0
14-12-2023,9426.74025,20,0,0,0,30,0
21-06-2023,4296.281364,15,0,0,0,30,0
31-10-2023,8890.980488,16,0,0,0,30,0
13-04-2023,3636.796129,14,0,0,0,30,0
20-06-2023,11753.42226,12,0,0,0,60,0
31-05-2023,8527.509677,11,0,1,1,30,1
07-12-2023,15507.08914,11,0,1,0,60,1
19-07-2023,7548.707879,12,0,0,1,90,1
26-01-2023,6414.075833,12,0,1,0,30,1
24-02-2023,18870.31313,8,0,0,0,30,0
14-01-2023,3125.196667,3,0,0,0,30,0
06-05-2023,4269.396538,9,0,0,1,30,0
30-05-2023,9146.956333,8,0,0,0,60,0
31-12-2023,14333.66239,16,0,0,0,30,0
23-01-2023,1731.235,6,0,1,1,60,1
26-01-2023,9454.286667,12,0,0,1,30,0
30-07-2023,7789.532424,8,0,0,0,90,0
25-10-2023,10550.98556,12,0,0,0,30,0
10-02-2023,3103.989091,8,0,0,0,60,0
22-04-2023,3208.883929,10,0,1,0,60,1
27-11-2023,12861.16108,10,0,0,1,60,1
06-09-2023,5546.828837,17,0,0,0,60,0
20-10-2023,6216.536,14,0,0,1,30,1
06-10-2023,3278.961944,15,0,0,0,30,0
26-03-2023,11659.7072,13,0,1,0,30,1
29-04-2023,5484.907907,19,0,0,0,30,0
24-04-2023,3886.208621,10,0,0,0,90,0
11-03-2023,17448.56788,22,0,0,0,60,1
23-12-2023,16177.15828,11,0,0,1,30,0
27-08-2023,10460.41635,21,0,0,0,30,0
25-04-2023,1642.892571,11,0,0,0,60,0
29-08-2023,5728.926579,8,0,0,0,60,0
21-07-2023,9652.856286,11,0,1,0,30,1
18-04-2023,10507.80353,11,0,0,0,60,0
13-12-2023,22428.19636,21,0,0,0,60,0
07-10-2023,8942.726316,19,0,0,0,60,0
10-07-2023,3880.478333,9,0,0,0,30,0
10-07-2023,5545.894333,9,0,0,0,60,0
21-04-2023,5036.755333,12,0,0,1,30,1
21-03-2023,4362.504815,6,0,0,0,30,0
02-11-2023,7666.138947,12,0,0,1,90,0
10-05-2023,12235.75744,14,0,0,0,60,0
16-03-2023,4263.437045,19,0,1,0,60,1
15-08-2023,8892.930455,15,0,0,0,60,0
04-09-2023,2797.432979,17,0,1,1,30,1
17-04-2023,2079.739565,14,0,1,0,60,1
26-03-2023,7345.0045,13,0,0,0,60,0
19-02-2023,3075.964737,9,0,1,0,30,1
26-06-2023,4496.991707,11,0,1,0,60,1
14-02-2023,13366.71111,11,0,1,0,60,1
22-02-2023,4881.152667,18,0,0,0,30,0
20-09-2023,2605.210638,21,0,0,1,60,0
04-07-2023,23732.78172,7,0,0,0,30,0
22-03-2023,7052.517179,19,0,0,0,30,0
23-09-2023,6220.499706,12,0,0,0,30,0
28-11-2023,24175.39,9,0,0,0,30,1
25-02-2023,6651.422188,15,0,0,0,60,0
10-08-2023,14383.53975,18,0,0,0,60,0
24-09-2023,21817.574,8,0,0,0,60,0
27-09-2023,9335.961463,13,0,0,0,30,0
09-01-2023,3247.882,5,0,0,1,30,0
10-10-2023,4781.107209,16,0,0,1,30,0
03-11-2023,4329.672381,11,0,0,0,30,0
11-10-2023,2366.370244,15,0,0,1,60,0
27-07-2023,5659.789024,11,0,0,1,30,0
07-12-2023,5051.285476,15,0,0,0,60,0
27-07-2023,5140.800789,13,0,0,1,30,0
15-06-2023,2160.949429,10,0,0,0,90,0
09-03-2023,2465.969333,13,0,0,0,30,0
08-09-2023,9144.085833,12,0,0,0,90,0
25-03-2023,3298.735263,17,0,0,0,60,0
17-11-2023,9790.050667,10,0,0,0,30,0
29-08-2023,7384.485862,12,0,0,0,30,0
28-12-2023,3635.466098,18,0,0,0,30,0
30-10-2023,13523.68541,15,0,1,0,30,1
21-09-2023,14212.60105,15,0,0,0,60,0
25-11-2023,2307.594167,15,0,0,0,60,0
11-01-2023,5630.083333,6,0,0,0,30,0
06-08-2023,12731.55719,9,0,0,0,60,0
01-04-2023,6506.87725,10,0,0,0,30,0
13-05-2023,5513.419211,16,0,0,0,30,0
14-03-2023,5674.03,10,0,0,0,60,0
15-05-2023,2428.028936,17,0,1,0,30,1
22-05-2023,13481.52516,13,0,1,0,30,1
27-08-2023,8441.59122,13,0,0,0,60,0
30-11-2023,3541.563333,12,0,0,1,60,0
07-01-2023,3827.226,5,0,0,0,90,0
01-08-2023,7675.253939,9,0,1,0,60,1
15-01-2023,33988.84833,6,0,0,1,60,0
03-05-2023,3900.511081,12,0,0,1,30,0
25-05-2023,3381.803514,12,0,1,1,90,1
22-01-2023,25286.096,5,0,0,0,30,0
18-03-2023,5864.489032,12,0,0,1,90,0
14-06-2023,3146.644889,16,0,0,1,30,0
22-08-2023,3034.531379,5,0,0,1,60,0
02-06-2023,1562.741667,12,0,0,0,30,0
17-04-2023,4869.361951,16,0,0,0,60,0
22-07-2023,30096.1373,14,0,0,0,30,0
29-01-2023,6656.836429,14,0,0,0,30,0
02-09-2023,11329.6692,10,0,0,1,90,0
21-01-2023,4706.139,10,0,0,0,30,0
06-12-2023,17020.707,10,0,0,0,30,0
24-12-2023,4392.770303,10,0,0,0,60,0
16-09-2023,8562.041333,15,0,0,1,30,0
02-12-2023,5570.607879,12,0,0,0,90,0
30-04-2023,2372.506098,14,0,0,0,30,0
17-10-2023,10542.14825,17,0,0,0,30,0
